Ticker,Ratio,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
ACHL,ROE,0.0283961849589344,0.0251755819726543,0.0309831117960572,0.0276873441853644,0.0289305491906792,-0.0014231822253624,-0.0349198912909327,-6.880264753234879,-0.3339615941435166,-0.0521659095632552,-0.1021933515314464,-0.2562449595997472,,
ACHL,Op Margin,0.0642777782796029,0.0580223946084453,0.0922082603769698,0.0862279319678422,0.1070142928748272,0.0110950044603033,0.0221049004549463,-0.4603436081935311,-2.1890744567949505,-2.8423555230431603,0.0,0.0,,
ACHL,Net Margin,0.0414427271988221,0.0396030046684685,0.0579788512376832,0.0533915081000282,0.0628066284915776,-0.0044921626099146,-0.0809675931063079,-0.5068652817496402,-2.048706920627828,-2.8919166057059256,0.0,0.0,,
ACHL,Debt Ratio,2.161528949979152,2.3162953607566124,2.790882207984229,1.9897567752503784,2.1983759332933674,1.6111711717269237,1.642514172523672,1.0715816221999637,3.49561443373932,9.465162389343462,8.622496871088861,6.046060134784863,,
ACHV,ROE,-1.3431907602487625,-0.2301607391469434,-0.1769529085872576,-0.1266963471544279,-0.2550103416304115,-1.352764061182705,-1.760277365032194,,,,,,,
ACHV,Op Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ACHV,Net Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ACHV,Debt Ratio,4.914058618976652,5.814747105423522,6.961030383091149,13.379150066401062,2.4399712437095613,1.383191803581318,1.1989260554707128,,,,,,,
ACIU,ROE,-1.3431907602487625,-0.2301607391469434,-0.1769529085872576,-0.1266963471544279,-0.2550103416304115,-1.352764061182705,-1.760277365032194,,,,,,,
ACIU,Op Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ACIU,Net Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ACIU,Debt Ratio,4.914058618976652,5.814747105423522,6.961030383091149,13.379150066401062,2.4399712437095613,1.383191803581318,1.1989260554707128,,,,,,,
ACLX,ROE,-0.190247567746909,-0.4867056454037155,,,,,,,,,,,,
ACLX,Op Margin,0.0,-3.071442199656569,,,,,,,,,,,,
ACLX,Net Margin,0.0,-2.745882003773505,,,,,,,,,,,,
ACLX,Debt Ratio,2.8826782285992487,1.7645379068631677,,,,,,,,,,,,
ACOR,ROE,0.06185888533154,0.3445601560941229,0.0140637170633559,0.0006126736448528,0.0152647071016956,-0.0046581583261945,-0.3289774552056109,0.0156785400901659,0.2112476674602663,-0.3490071652203148,-0.1360818330388984,0.2044604900557561,-0.2705531149821056,
ACOR,Op Margin,0.1793265789328781,0.0162507824678114,0.1376669942652252,0.0099090538889643,0.0295638755414314,0.0050701501134206,-1.1575388273760867,-0.7129367191115225,0.2868742078580482,-2.0543763102725365,-0.3126842859847972,0.0084842707340324,-0.1562303137205493,
ACOR,Net Margin,0.1747425802543912,1.632111251580278,0.0668841057099348,0.0028081308538075,0.0703192440203815,-0.0220014648680552,-0.9079926538498284,0.1387523137436372,1.3003010139416984,-2.176310272536688,-0.5563610788000108,0.6082618366698443,-0.1435500998938065,
ACOR,Debt Ratio,2.177474050229804,3.1510442503525424,3.640417571084222,1.999687282578124,2.1747591161813924,1.9794831033852216,1.7669628397214086,1.8899202103294688,1.635756333631964,1.6028374184558871,1.4966171923517988,1.31003434081855,1.1918005641097378,
ACRS,ROE,-0.050950595000054,-0.0677031093279839,-0.1018103364082712,-0.1792036220970231,-0.2659629248197734,-0.3498804780876494,-0.1155563212915714,-0.1398383775003668,-0.7332105185725343,,,,,
ACRS,Op Margin,0.0,0.0,-24.71271271271271,-9.683565004088308,-16.03013698630137,-8.582278481012658,-15.251832111925385,-3.75067715722946,-5.710572974990668,,,,,
ACRS,Net Margin,0.0,0.0,-22.95695695695696,-10.507222676478603,-16.980821917808218,-8.337341772151898,-15.192538307794804,-3.564426673545724,-5.34831093691676,,,,,
ACRS,Debt Ratio,60.49903536977492,26.69977255496588,13.345152627829233,4.5591807021607496,3.462991016381892,2.1362950443653044,4.663281975125302,4.468556384379114,3.5206462327276244,,,,,
ACRV,ROE,-0.1828244610646722,-0.104713027238706,,,,,,,,,,,,
ACRV,Op Margin,0.0,0.0,,,,,,,,,,,,
ACRV,Net Margin,0.0,0.0,,,,,,,,,,,,
ACRV,Debt Ratio,16.856664496325923,11.673645986247392,,,,,,,,,,,,
ACRX,ROE,-0.3647813144034806,-0.3108695009897479,0.2428819420713787,-0.296167695473251,-0.3184851870866427,1.8141277871463368,0.2707551562628393,-2.952739242887373,0.3482302380607465,0.1599641255605381,0.2205722564288301,-0.3430824241312918,-1.16698530616704,
ACRX,Op Margin,-9.282051282051285,-4.793432835820895,0.7238381569891694,-52.11946902654867,-4.35606936416185,-1.1092463092463092,-10.55,-17.90701468189233,-31.562105263157896,-12.525745257452575,-4087.5,-29.496031746031747,-9.35964502568893,
ACRX,Net Margin,-10.211538461538462,-6.28179104477612,0.6436411055167168,-61.14159292035398,-6.095953757225433,-1.5045843045843046,-13.358108108108109,-20.486133768352364,-30.36421052631579,-12.084010840108402,-3958.5,-29.6984126984127,-9.978514712751052,
ACRX,Debt Ratio,1.747549963623914,2.1034786294134906,2.984134302451725,2.1725264507049333,1.3497655061686666,0.9493306750213616,0.6742042280543632,1.0365755073959408,0.6880563965836685,0.5432012782170511,0.6845569753748264,1.849686441008063,4.695397658457812,
ACST,ROE,-0.1252187439237799,-0.0340170355297041,-0.0402088502894954,-0.6033710390291408,,,,,,,,,,
ACST,Op Margin,-24.246913580246915,0.0,0.0,0.0,,,,,,,,,,
ACST,Net Margin,-39.75308641975309,0.0,0.0,0.0,,,,,,,,,,
ACST,Debt Ratio,6.604838709677419,36.090679304897314,5.816493202529754,6.821631051024858,,,,,,,,,,
ACXP,ROE,0.0,-0.4457281804112387,-3.233734798292005,,,,,,,,,,,
ACXP,Op Margin,0.0,0.0,0.0,,,,,,,,,,,
ACXP,Net Margin,0.0,0.0,0.0,,,,,,,,,,,
ACXP,Debt Ratio,15.7056625773632,4.548078877229063,2.2206675729622773,,,,,,,,,,,
ADAG,ROE,0.0,-0.4457281804112387,-3.233734798292005,,,,,,,,,,,
ADAG,Op Margin,0.0,0.0,0.0,,,,,,,,,,,
ADAG,Net Margin,0.0,0.0,0.0,,,,,,,,,,,
ADAG,Debt Ratio,15.7056625773632,4.548078877229063,2.2206675729622773,,,,,,,,,,,
ADAP,ROE,-0.0927760590338385,-0.1343110787057108,-0.1465176094132896,-0.2374997977967938,-0.1072980743024438,-0.1886677024664983,-0.357238818730306,-1.0802800440263705,,,,,,
ADAP,Op Margin,-1.716963448922212,-6.955503512880562,-21.7079107505071,-41.69642857142857,-24.97536617842876,-30.249823570924487,-2.4702575262966997,-1.647865724978193,,,,,,
ADAP,Net Margin,-1.8057638238050608,-6.384777517564403,-24.457741717376607,-40.33516483516483,-24.376165113182424,-27.422724064925895,-2.6523394994559304,-1.339429922057458,,,,,,
ADAP,Debt Ratio,3.429935793368728,3.5969320522497856,9.2705772000938,3.135186944132631,4.104462539234864,1.7813798205512452,1.3314388879443648,1.4226628107180026,,,,,,
ADCT,ROE,-0.0927760590338385,-0.1343110787057108,-0.1465176094132896,-0.2374997977967938,-0.1072980743024438,-0.1886677024664983,-0.357238818730306,-1.0802800440263705,,,,,,
ADCT,Op Margin,-1.716963448922212,-6.955503512880562,-21.7079107505071,-41.69642857142857,-24.97536617842876,-30.249823570924487,-2.4702575262966997,-1.647865724978193,,,,,,
ADCT,Net Margin,-1.8057638238050608,-6.384777517564403,-24.457741717376607,-40.33516483516483,-24.376165113182424,-27.422724064925895,-2.6523394994559304,-1.339429922057458,,,,,,
ADCT,Debt Ratio,3.429935793368728,3.5969320522497856,9.2705772000938,3.135186944132631,4.104462539234864,1.7813798205512452,1.3314388879443648,1.4226628107180026,,,,,,
ADGI,ROE,-0.4064198530874396,-0.1252184172823552,,,,,,,,,,,,
ADGI,Op Margin,0.0,0.0,,,,,,,,,,,,
ADGI,Net Margin,0.0,0.0,,,,,,,,,,,,
ADGI,Debt Ratio,9.989866606521458,14.088575945876384,,,,,,,,,,,,
ADIL,ROE,-2.618906444516045,-0.2882799815029186,-0.8703438427763113,-1.662245770938058,-0.8749275902840048,-2.594712938889169,,,,,,,,
ADIL,Op Margin,0.0,0.0,0.0,0.0,0.2537781601138612,0.8468002237308362,,,,,,,,
ADIL,Net Margin,0.0,0.0,0.0,0.0,0.2245372040240533,0.4754165130494903,,,,,,,,
ADIL,Debt Ratio,18.21611867862653,14.246587057625346,3.647883787327834,1.8842112400697324,2.3339089935716584,5.428911410714928,,,,,,,,
ADMA,ROE,-2.7981598195934194,-5.581970927215722,1.0228494533191004,-0.3218922524934261,-0.9123716429550018,-0.4031982179767694,-0.2199195493917433,-0.1179366534996608,-0.0804852520541066,-0.1507299923230297,,,,
ADMA,Op Margin,-2.707871041467861,-1.6442553303285077,-1.185299728568578,-0.8784031528441056,-4.079371387211988,-0.6502265630056004,-1.2338909179915545,-0.4999905431051143,-0.1212157989398267,0.0057202872894357,,,,
ADMA,Net Margin,-2.842200169215178,-1.8241730989924687,-1.3701120105399056,-1.0816408432744915,-4.446770603861924,-0.8773770880221556,-1.3906314857452522,-0.6310693981817821,-0.2447244282904529,-0.0974257516379783,,,,
ADMA,Debt Ratio,1.2831751414202666,1.0358605044225788,0.8416172609910609,1.5958796754593958,1.2860882449378588,1.2596013704035862,1.738959083992252,2.0451021681511508,1.773454222821294,1.7665415300108065,,,,
ADMP,ROE,-0.5475567156525754,-0.6691845420034758,-0.390505595159476,-0.0265097913687599,-0.2029376129212164,-0.2743683545234489,-0.1577292092591764,-5.1061057200203575,-0.338997073652604,4.117891068573437,0.725064323808071,,,
ADMP,Op Margin,0.0,0.0,0.0,-2.097613519274643,-2.944075179646376,-3.195522672991957,-1.0212191858015798,-5.892932512072036,6.827883408729252,-2.0187735797295927,-1627.6694024478045,,,
ADMP,Net Margin,0.0,0.0,0.0,-0.2713264006834132,-2.824118095609418,-3.0840259543605573,-1.0259744104117128,-4.90986497795637,7.567639410574978,-1.5472003764387297,-1234.5748020158387,,,
ADMP,Debt Ratio,3.164253868671147,5.154228930335702,4.389608125714203,3.0213309910930635,4.335743206164407,5.002305543436054,4.053156865896434,1.127787722595629,3.084763776429378,0.9438104649571454,0.2923547672451854,,,
ADPT,ROE,-0.0147877452943532,0.0137088800406189,0.4240419238869399,-0.0360938569870008,-0.0599650730693991,-0.101567284994918,-0.0865528401329029,-0.5419965324344578,,,,,,
ADPT,Op Margin,-0.0019835607055197,0.095841948517556,0.0505030490070293,-0.9991325540088396,-1.4655954944508862,-1.6239388346954915,-0.7099170259792021,-1.0860537592520452,,,,,,
ADPT,Net Margin,-0.0210771162737599,0.0194624125045051,0.3625569057160832,-0.8513775868478665,-1.4765612058969686,-1.6176377537569206,-0.7277256422334143,-1.0908008236407143,,,,,,
ADPT,Debt Ratio,1.5459773256513136,1.3985228849005715,1.761214337062993,2.673310613808119,2.9918798975205547,2.892301138321399,2.1823580514573817,2.015705879874735,,,,,,
ADTX,ROE,-0.4418067431795284,-2.362544769439413,-1.571779382199321,7.010513000902495,,,,,,,,,,
ADTX,Op Margin,0.0,-228.4378772587924,-44.18223453091662,-35.10669068347843,,,,,,,,,,
ADTX,Net Margin,0.0,-228.99758173543805,-44.09128429492015,-39.48869808866206,,,,,,,,,,
ADTX,Debt Ratio,6.281230605720228,2.570347458497696,1.94164615942797,0.6608366756542381,,,,,,,,,,
ADVM,ROE,-0.5275834879406308,-0.0803627708826917,-0.0778407989381956,-0.1081694359185399,-0.0866404050217913,-0.1088255293578126,-0.1803457508346279,-1.2285277566836068,,,,,,
ADVM,Op Margin,-79.23298969072165,-33.82863340563991,-239.4142857142857,0.0,0.0,0.0,0.0,-36.60361111111112,,,,,,
ADVM,Net Margin,-78.1766323024055,-32.08026030368764,-223.7,0.0,0.0,0.0,0.0,-35.051944444444445,,,,,,
ADVM,Debt Ratio,12.357530421956488,11.29412093751748,17.317894224529525,4.662486916474775,10.007610949813357,3.5593320490197664,2.430920585870371,2.092051543761164,,,,,,
ADXS,ROE,-1.110247102816987,-0.1572522152947656,-0.108824268402266,-0.1819148187668703,-0.4286965980034672,-0.7732734605629703,-0.2577217879638764,-0.2140490390987409,-0.1399917712404855,0.0,,,,
ADXS,Op Margin,0.0,0.0,0.0,-6.510532581226087,-15.805978080861705,-19.588131089459697,-10286.0,0.0,0.0,0.0,,,,
ADXS,Net Margin,0.0,0.0,0.0,-5.795372906194524,-13.192515573885782,-16.472984942426926,-10188.0,0.0,0.0,0.0,,,,
ADXS,Debt Ratio,4.224006895688386,8.507745574957958,29.850542999457424,3.3984261869066192,2.377804656086822,1.6293437303747125,7.903772266852951,4.616103522645579,5.927521540800811,1.0905582480703644,,,,
AERI,ROE,0.0,-0.5884387704158048,-1.0853262316910786,-0.2783452308626974,-0.4315149816739062,-0.2258851830065933,-0.3298233003893381,-1.9249415887850467,-2.62695436450701,0.2229208083814077,,,,
AERI,Op Margin,0.0,0.0,0.0,0.0,0.0,-3.591934144991699,-2.0253072149896583,-1.4420046185633837,0.4512235536253118,-0.1248568530576186,,,,
AERI,Net Margin,0.0,0.0,0.0,0.0,0.0,-3.5596292197011623,-2.233199497100215,-1.86918121784224,0.397092424955959,-0.1708648646122061,,,,
AERI,Debt Ratio,20.234922458357264,1.21077396029855,1.1337708048335613,1.737135259953817,1.8766591025168575,4.979978336070443,1.584440134706537,1.0633944937142434,0.961372692345406,0.696088751825521,,,,
AEZS,ROE,0.0,-0.5884387704158048,-1.0853262316910786,-0.2783452308626974,-0.4315149816739062,-0.2258851830065933,-0.3298233003893381,-1.9249415887850467,-2.62695436450701,0.2229208083814077,,,,
AEZS,Op Margin,0.0,0.0,0.0,0.0,0.0,-3.591934144991699,-2.0253072149896583,-1.4420046185633837,0.4512235536253118,-0.1248568530576186,,,,
AEZS,Net Margin,0.0,0.0,0.0,0.0,0.0,-3.5596292197011623,-2.233199497100215,-1.86918121784224,0.397092424955959,-0.1708648646122061,,,,
AEZS,Debt Ratio,20.234922458357264,1.21077396029855,1.1337708048335613,1.737135259953817,1.8766591025168575,4.979978336070443,1.584440134706537,1.0633944937142434,0.961372692345406,0.696088751825521,,,,
AFMD,ROE,0.0,-0.5884387704158048,-1.0853262316910786,-0.2783452308626974,-0.4315149816739062,-0.2258851830065933,-0.3298233003893381,-1.9249415887850467,-2.62695436450701,0.2229208083814077,,,,
AFMD,Op Margin,0.0,0.0,0.0,0.0,0.0,-3.591934144991699,-2.0253072149896583,-1.4420046185633837,0.4512235536253118,-0.1248568530576186,,,,
AFMD,Net Margin,0.0,0.0,0.0,0.0,0.0,-3.5596292197011623,-2.233199497100215,-1.86918121784224,0.397092424955959,-0.1708648646122061,,,,
AFMD,Debt Ratio,20.234922458357264,1.21077396029855,1.1337708048335613,1.737135259953817,1.8766591025168575,4.979978336070443,1.584440134706537,1.0633944937142434,0.961372692345406,0.696088751825521,,,,
AGEN,ROE,0.2890133030322887,0.3091449695590784,1.289306611038491,-1.1285760379300251,-0.2206636593519781,0.667633348911956,0.4621068919256294,0.2798578644256511,0.133359557701535,0.178394121930231,-1.411154480369033,1.3497140359185458,2.4542639558685773,
AGEN,Op Margin,-7.645421247697188,-3.879407339449541,-15.84693893129771,-10.701402100061769,-2.3755021599685824,-3.5286571018651363,-3.590081278429494,-6.111524879863587,-0.5586922497246536,-0.6943227250919558,-2.6665515028873203,-2.0347002043260765,-2.112083490257488,
AGEN,Net Margin,-9.35171130420735,-4.991743119266055,-14.69974554707379,-16.045707226683138,-2.043068464458699,-4.684720229555237,-4.193799377543692,-7.572159355138738,-0.8941800475334764,-1.2067807452422836,-3.3368046986821973,-2.6105122243359404,-2.8043866082578446,
AGEN,Debt Ratio,0.4874080597718985,0.6230647007952835,0.8860341329158496,1.4468883278082196,1.412403293383813,0.8004904558436258,0.6460808283098172,0.4386630103243981,0.4017229072702445,0.5035398063904303,1.114601398400666,0.8828027272455589,0.7442297965232361,
AGIO,ROE,-0.2997140292967858,-0.0628325549172176,-0.1177017715679854,-0.1575220794721563,-0.2351113040375176,-0.1335113601158919,-0.1597900482102265,-0.2444480600750938,-0.0732421292981675,0.0331809006789521,-0.2476447353139169,,,
AGIO,Op Margin,-1.5219586660403943,-1.8261136922656465,-6.57719523962689,-2.534837513246203,-9.19787733442188,-3.2104754606337256,-2.988967268623025,-2.0986264048132592,0.0,-23.00974477958237,-15.995921764461093,,,
AGIO,Net Margin,-1.5424690778143104,-1.821809237496584,-6.532807976841428,-2.4940833627693397,-9.009592815593429,-3.058474660980242,-2.887979683972912,-2.217209671926439,0.0,8.474709976798144,-9.139492301290057,,,
AGIO,Debt Ratio,2.885776573010341,7.283366401137138,5.604827411370702,2.3765330917494234,2.5718393932036805,5.022566112801311,3.5599309388401084,1.88101938022106,9.863653515000584,8.982466063348417,8.36488809533696,,,
AGLE,ROE,-0.3445986722993361,-0.1287919423088384,-0.2209467876846414,-0.357767014530384,-0.1624377824818353,-0.2435758449387069,-0.3741576384057251,1.1997946227007117,,,,,,
AGLE,Op Margin,-4.733362143474503,-4.468644639244774,0.0,0.0,0.0,-5.609769484083425,-114.0595238095238,-204.5075901328273,,,,,,
AGLE,Net Margin,-4.688418323249784,-4.371544167228591,0.0,0.0,0.0,-5.610867178924259,-112.03571428571428,-279.3472485768501,,,,,,
AGLE,Debt Ratio,16.36880644373932,9.769512195121951,7.539423916205994,3.6006839234698296,7.418433856605159,4.230363671348855,3.4139833965161475,3.1613587138891432,,,,,,
AGRX,ROE,-0.190107428642274,-0.1310896681572134,-0.1229870651942585,-0.1717919775348952,-0.1888569445821354,-0.1316209421794731,-0.3572007784625365,-2.5193614496818038,0.70892696122633,1.1220691322214165,,,,
AGRX,Op Margin,0.0,0.0,0.0,0.0,0.0,0.0,-21.97463284379172,-14.767503302509908,-1.7212212212212212,-1.1369211514392992,,,,
AGRX,Net Margin,0.0,0.0,0.0,0.0,0.0,0.0,-23.524699599465954,-15.427344782034346,-0.9837337337337336,-0.697171464330413,,,,
AGRX,Debt Ratio,2.913146292889707,2.418427202060184,2.959911016360013,3.545053251121076,10.095581605049594,13.054018445322791,3.0783685851521025,1.3083959816379482,0.719765502602719,0.4673390557939914,,,,
AGTC,ROE,0.0,-0.0473774300036679,0.0298456260720411,0.0150850921301438,-0.046512461575688,-0.0550312602829878,-0.1436233115141824,-0.3723809065073937,-0.3718003495824432,-3.9801654765952623,,,,
AGTC,Op Margin,-5.640776699029126,-7.211656441717792,0.2354582000164082,0.2175980975029726,-1.286479802143446,-0.7871587462082912,-3.6404402772115776,0.0,0.0,-206.4430769230769,,,,
AGTC,Net Margin,-1.4271844660194175,-7.131901840490798,0.2498154073344819,0.1627183755602305,-1.0696619950535862,-0.7045837546343108,-3.51528740317978,0.0,0.0,-216.10461538461536,,,,
AGTC,Debt Ratio,0.0,37.030837004405285,2.084772253646918,3.455821411465817,6.649772151898734,3.3647597111553784,3.702998379254457,2.3637468387690084,2.25954011741683,1.444629223675259,,,,
AIM,ROE,0.0168922827721855,0.0443836152116531,0.0,-0.7385914619973658,-0.0641824648415831,-0.1027795847325023,-0.1140948320682125,-0.9191664454473056,,,,,,
AIM,Op Margin,0.0459016393442622,0.1052704004403467,0.0,-88.87857142857143,-122.61904761904762,-148.9,-99.21428571428572,-121.5958549222798,,,,,,
AIM,Net Margin,0.0199453551912568,0.0624741984312646,0.0,-68.09285714285714,-93.66666666666669,-116.92,-78.375,-107.64248704663213,,,,,,
AIM,Debt Ratio,1.5660859313597066,1.885397732190773,2.1265506298682566,2.765180525164114,19.63039513677812,70.36463414634146,20.04356435643564,5.297775242441529,,,,,,
AIMD,ROE,0.4044902267834885,-0.1075051315945718,,,,,,,,,,,,
AIMD,Op Margin,-3.970935556523461,-109.2599126138266,,,,,,,,,,,,
AIMD,Net Margin,3.9795949968562008,-121.51766099064886,,,,,,,,,,,,
AIMD,Debt Ratio,14.957232705416509,5.4799777238947645,,,,,,,,,,,,
AKBA,ROE,-0.0996368108533984,-0.1515824669078917,-0.5558132706987668,0.1029154201339132,-0.0944352190814054,-0.2393447107967686,-0.3513476403169398,-0.9244271214816364,-0.8083922072361379,1.4445233625894172,,,,
AKBA,Op Margin,0.0,0.0,-24.784364820846907,0.1301823262632278,-1.7310779155946392,-3.0212366276108,13.068553940321346,-1.10989010989011,-0.115077926785067,-0.2615951463255235,,,,
